event_id,session_id,event_timestamp,event_type,page_url,product_id,order_id,event_properties,created_at
2000333,1000137,2026-04-19T04:50:01+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 332}",2026-08-15T12:00:00+00:00
2000334,1000137,2026-04-19T04:50:58+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 333}",2026-08-15T12:00:00+00:00
2000335,1000138,2025-03-20T07:29:28+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 334}",2026-08-15T12:00:00+00:00
2000336,1000139,2026-07-06T14:02:31+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 335}",2026-08-15T12:00:00+00:00
2000337,1000139,2026-07-06T14:02:40+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 336}",2026-08-15T12:00:00+00:00
2000338,1000140,2025-10-17T04:08:33+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 337}",2026-08-15T12:00:00+00:00
2000339,1000141,2026-03-01T03:10:30+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 338}",2026-08-15T12:00:00+00:00
2000340,1000141,2026-03-01T03:11:22+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 339}",2026-08-15T12:00:00+00:00
2000341,1000141,2026-03-01T03:12:33+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 340}",2026-08-15T12:00:00+00:00
2000342,1000142,2026-01-08T20:49:59+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 341}",2026-08-15T12:00:00+00:00
2000343,1000142,2026-01-08T20:50:57+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 342}",2026-08-15T12:00:00+00:00
2000344,1000142,2026-01-08T20:51:54+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 343}",2026-08-15T12:00:00+00:00
2000345,1000142,2026-01-08T20:52:43+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 344}",2026-08-15T12:00:00+00:00
2000346,1000143,2025-09-29T12:08:03+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 345}",2026-08-15T12:00:00+00:00
2000347,1000143,2025-09-29T12:09:23+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 346}",2026-08-15T12:00:00+00:00
2000348,1000143,2025-09-29T12:09:42+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 347}",2026-08-15T12:00:00+00:00
2000349,1000143,2025-09-29T12:10:52+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 348}",2026-08-15T12:00:00+00:00
2000350,1000144,2025-04-25T05:12:59+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 349}",2026-08-15T12:00:00+00:00
2000351,1000144,2025-04-25T05:14:02+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 350}",2026-08-15T12:00:00+00:00
2000352,1000144,2025-04-25T05:14:06+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 351}",2026-08-15T12:00:00+00:00
2000353,1000145,2026-03-13T00:35:16+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 352}",2026-08-15T12:00:00+00:00
2000354,1000145,2026-03-13T00:36:36+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 353}",2026-08-15T12:00:00+00:00
2000355,1000146,2025-04-24T04:11:19+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 354}",2026-08-15T12:00:00+00:00
2000356,1000146,2025-04-24T04:12:23+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 355}",2026-08-15T12:00:00+00:00
2000357,1000146,2025-04-24T04:13:02+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 356}",2026-08-15T12:00:00+00:00
2000358,1000146,2025-04-24T04:13:26+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 357}",2026-08-15T12:00:00+00:00
2000359,1000147,2025-11-18T11:24:57+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 358}",2026-08-15T12:00:00+00:00
2000360,1000148,2026-02-14T07:52:15+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 359}",2026-08-15T12:00:00+00:00
2000361,1000148,2026-02-14T07:52:48+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 360}",2026-08-15T12:00:00+00:00
2000362,1000148,2026-02-14T07:54:07+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 361}",2026-08-15T12:00:00+00:00
2000363,1000149,2025-08-12T22:18:35+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 362}",2026-08-15T12:00:00+00:00
2000364,1000149,2025-08-12T22:19:05+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 363}",2026-08-15T12:00:00+00:00
2000365,1000150,2025-08-02T04:45:57+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 364}",2026-08-15T12:00:00+00:00
2000366,1000150,2025-08-02T04:47:10+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 365}",2026-08-15T12:00:00+00:00
2000367,1000150,2025-08-02T04:47:14+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 366}",2026-08-15T12:00:00+00:00
2000368,1000150,2025-08-02T04:47:22+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 367}",2026-08-15T12:00:00+00:00
2000369,1000151,2025-05-07T03:03:57+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 368}",2026-08-15T12:00:00+00:00
2000370,1000151,2025-05-07T03:04:29+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 369}",2026-08-15T12:00:00+00:00
2000371,1000151,2025-05-07T03:05:41+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 370}",2026-08-15T12:00:00+00:00
2000372,1000152,2025-06-08T04:27:32+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 371}",2026-08-15T12:00:00+00:00
2000373,1000152,2025-06-08T04:28:33+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 372}",2026-08-15T12:00:00+00:00
2000374,1000153,2025-06-15T23:20:10+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 373}",2026-08-15T12:00:00+00:00
2000375,1000153,2025-06-15T23:21:28+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 374}",2026-08-15T12:00:00+00:00
2000376,1000153,2025-06-15T23:22:41+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 375}",2026-08-15T12:00:00+00:00
2000377,1000154,2026-01-06T19:06:26+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 376}",2026-08-15T12:00:00+00:00
2000378,1000154,2026-01-06T19:06:44+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 377}",2026-08-15T12:00:00+00:00
2000379,1000154,2026-01-06T19:07:43+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 378}",2026-08-15T12:00:00+00:00
2000380,1000154,2026-01-06T19:08:06+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 379}",2026-08-15T12:00:00+00:00
2000381,1000154,2026-01-06T19:09:10+00:00,purchase,https://northstar.example/purchase,,9000085.0,"{""synthetic"": true, ""sequence"": 380}",2026-08-15T12:00:00+00:00
2000382,1000155,2026-06-10T08:29:45+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 381}",2026-08-15T12:00:00+00:00
2000383,1000155,2026-06-10T08:30:37+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 382}",2026-08-15T12:00:00+00:00
2000384,1000155,2026-06-10T08:31:13+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 383}",2026-08-15T12:00:00+00:00
2000385,1000155,2026-06-10T08:31:17+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 384}",2026-08-15T12:00:00+00:00
2000386,1000156,2026-04-16T06:38:05+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 385}",2026-08-15T12:00:00+00:00
2000387,1000156,2026-04-16T06:38:26+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 386}",2026-08-15T12:00:00+00:00
2000388,1000156,2026-04-16T06:38:36+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 387}",2026-08-15T12:00:00+00:00
2000389,1000157,2026-02-10T08:43:43+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 388}",2026-08-15T12:00:00+00:00
2000390,1000157,2026-02-10T08:44:46+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 389}",2026-08-15T12:00:00+00:00
2000391,1000157,2026-02-10T08:45:39+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 390}",2026-08-15T12:00:00+00:00
2000392,1000158,2026-02-06T03:03:23+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 391}",2026-08-15T12:00:00+00:00
2000393,1000158,2026-02-06T03:03:30+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 392}",2026-08-15T12:00:00+00:00
2000394,1000158,2026-02-06T03:04:39+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 393}",2026-08-15T12:00:00+00:00
2000395,1000159,2025-06-28T10:02:29+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 394}",2026-08-15T12:00:00+00:00
2000396,1000159,2025-06-28T10:03:23+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 395}",2026-08-15T12:00:00+00:00
2000397,1000159,2025-06-28T10:04:33+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 396}",2026-08-15T12:00:00+00:00
2000398,1000160,2025-05-29T03:10:01+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 397}",2026-08-15T12:00:00+00:00
2000399,1000161,2025-07-23T23:30:41+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 398}",2026-08-15T12:00:00+00:00
2000400,1000161,2025-07-23T23:31:41+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 399}",2026-08-15T12:00:00+00:00
2000401,1000161,2025-07-23T23:31:58+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 400}",2026-08-15T12:00:00+00:00
2000402,1000162,2025-07-12T05:09:13+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 401}",2026-08-15T12:00:00+00:00
2000403,1000162,2025-07-12T05:10:01+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 402}",2026-08-15T12:00:00+00:00
2000404,1000162,2025-07-12T05:10:03+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 403}",2026-08-15T12:00:00+00:00
2000405,1000163,2025-02-20T23:47:45+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 404}",2026-08-15T12:00:00+00:00
2000406,1000163,2025-02-20T23:48:06+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 405}",2026-08-15T12:00:00+00:00
2000407,1000164,2025-06-07T13:18:27+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 406}",2026-08-15T12:00:00+00:00
2000408,1000164,2025-06-07T13:18:49+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 407}",2026-08-15T12:00:00+00:00
2000409,1000165,2025-03-24T00:26:25+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 408}",2026-08-15T12:00:00+00:00
2000410,1000165,2025-03-24T00:27:35+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 409}",2026-08-15T12:00:00+00:00
2000411,1000165,2025-03-24T00:28:31+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 410}",2026-08-15T12:00:00+00:00
2000412,1000166,2026-03-06T03:54:39+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 411}",2026-08-15T12:00:00+00:00
2000413,1000167,2025-12-25T20:11:41+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 412}",2026-08-15T12:00:00+00:00
2000414,1000168,2025-11-14T11:25:52+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 413}",2026-08-15T12:00:00+00:00
2000415,1000168,2025-11-14T11:26:16+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 414}",2026-08-15T12:00:00+00:00
2000416,1000168,2025-11-14T11:27:31+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 415}",2026-08-15T12:00:00+00:00
2000417,1000169,2026-02-12T22:47:35+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 416}",2026-08-15T12:00:00+00:00
2000418,1000169,2026-02-12T22:47:37+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 417}",2026-08-15T12:00:00+00:00
2000419,1000169,2026-02-12T22:47:59+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 418}",2026-08-15T12:00:00+00:00
2000420,1000169,2026-02-12T22:48:42+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 419}",2026-08-15T12:00:00+00:00
2000421,1000170,2026-06-26T00:01:29+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 420}",2026-08-15T12:00:00+00:00
2000422,1000171,2025-07-14T21:22:34+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 421}",2026-08-15T12:00:00+00:00
2000423,1000172,2026-06-02T23:06:39+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 422}",2026-08-15T12:00:00+00:00
2000424,1000173,2026-02-06T15:22:55+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 423}",2026-08-15T12:00:00+00:00
2000425,1000174,2026-01-31T03:02:05+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 424}",2026-08-15T12:00:00+00:00
2000426,1000175,2025-06-01T17:04:28+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 425}",2026-08-15T12:00:00+00:00
2000427,1000176,2026-05-28T16:57:07+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 426}",2026-08-15T12:00:00+00:00
2000428,1000176,2026-05-28T16:57:31+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 427}",2026-08-15T12:00:00+00:00
2000429,1000176,2026-05-28T16:58:08+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 428}",2026-08-15T12:00:00+00:00
2000430,1000176,2026-05-28T16:59:04+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 429}",2026-08-15T12:00:00+00:00
2000431,1000177,2026-06-19T06:04:18+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 430}",2026-08-15T12:00:00+00:00
2000432,1000177,2026-06-19T06:05:21+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 431}",2026-08-15T12:00:00+00:00
2000433,1000178,2025-05-04T23:33:20+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 432}",2026-08-15T12:00:00+00:00
2000434,1000178,2025-05-04T23:33:33+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 433}",2026-08-15T12:00:00+00:00
2000435,1000179,2025-02-15T03:19:09+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 434}",2026-08-15T12:00:00+00:00
2000436,1000179,2025-02-15T03:19:39+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 435}",2026-08-15T12:00:00+00:00
2000437,1000179,2025-02-15T03:20:54+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 436}",2026-08-15T12:00:00+00:00
2000438,1000179,2025-02-15T03:21:49+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 437}",2026-08-15T12:00:00+00:00
2000439,1000180,2025-03-18T23:03:27+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 438}",2026-08-15T12:00:00+00:00
2000440,1000180,2025-03-18T23:03:52+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 439}",2026-08-15T12:00:00+00:00
2000441,1000180,2025-03-18T23:04:03+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 440}",2026-08-15T12:00:00+00:00
2000442,1000180,2025-03-18T23:04:51+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 441}",2026-08-15T12:00:00+00:00
2000443,1000181,2025-02-24T01:01:36+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 442}",2026-08-15T12:00:00+00:00
2000444,1000181,2025-02-24T01:01:42+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 443}",2026-08-15T12:00:00+00:00
2000445,1000182,2025-09-10T12:40:35+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 444}",2026-08-15T12:00:00+00:00
2000446,1000182,2025-09-10T12:41:43+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 445}",2026-08-15T12:00:00+00:00
2000447,1000182,2025-09-10T12:42:21+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 446}",2026-08-15T12:00:00+00:00
2000448,1000183,2025-04-13T02:11:16+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 447}",2026-08-15T12:00:00+00:00
2000449,1000183,2025-04-13T02:12:10+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 448}",2026-08-15T12:00:00+00:00
2000450,1000184,2025-11-17T21:25:04+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 449}",2026-08-15T12:00:00+00:00
2000451,1000184,2025-11-17T21:26:04+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 450}",2026-08-15T12:00:00+00:00
2000452,1000184,2025-11-17T21:27:13+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 451}",2026-08-15T12:00:00+00:00
2000453,1000185,2025-04-03T08:48:30+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 452}",2026-08-15T12:00:00+00:00
2000454,1000185,2025-04-03T08:49:46+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 453}",2026-08-15T12:00:00+00:00
2000455,1000185,2025-04-03T08:49:50+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 454}",2026-08-15T12:00:00+00:00
2000456,1000185,2025-04-03T08:50:01+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 455}",2026-08-15T12:00:00+00:00
2000457,1000186,2025-06-28T01:36:49+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 456}",2026-08-15T12:00:00+00:00
2000458,1000187,2025-09-10T04:30:28+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 457}",2026-08-15T12:00:00+00:00
2000459,1000188,2026-05-06T07:43:37+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 458}",2026-08-15T12:00:00+00:00
2000460,1000188,2026-05-06T07:44:48+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 459}",2026-08-15T12:00:00+00:00
2000461,1000189,2025-05-12T06:46:45+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 460}",2026-08-15T12:00:00+00:00
2000462,1000189,2025-05-12T06:47:00+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 461}",2026-08-15T12:00:00+00:00
2000463,1000189,2025-05-12T06:48:16+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 462}",2026-08-15T12:00:00+00:00
2000464,1000190,2025-04-01T14:29:48+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 463}",2026-08-15T12:00:00+00:00
2000465,1000191,2025-06-17T20:47:34+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 464}",2026-08-15T12:00:00+00:00
2000466,1000192,2025-03-10T00:40:36+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 465}",2026-08-15T12:00:00+00:00
2000467,1000192,2025-03-10T00:41:02+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 466}",2026-08-15T12:00:00+00:00
2000468,1000193,2025-01-23T19:08:43+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 467}",2026-08-15T12:00:00+00:00
2000469,1000193,2025-01-23T19:09:09+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 468}",2026-08-15T12:00:00+00:00
2000470,1000193,2025-01-23T19:09:42+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 469}",2026-08-15T12:00:00+00:00
2000471,1000194,2025-10-14T06:26:37+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 470}",2026-08-15T12:00:00+00:00
2000472,1000194,2025-10-14T06:27:42+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 471}",2026-08-15T12:00:00+00:00
2000473,1000194,2025-10-14T06:28:22+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 472}",2026-08-15T12:00:00+00:00
2000474,1000194,2025-10-14T06:28:35+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 473}",2026-08-15T12:00:00+00:00
2000475,1000194,2025-10-14T06:28:56+00:00,purchase,https://northstar.example/purchase,,9000115.0,"{""synthetic"": true, ""sequence"": 474}",2026-08-15T12:00:00+00:00
2000476,1000195,2025-05-01T14:21:11+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 475}",2026-08-15T12:00:00+00:00
2000477,1000195,2025-05-01T14:21:18+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 476}",2026-08-15T12:00:00+00:00
2000478,1000195,2025-05-01T14:21:52+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 477}",2026-08-15T12:00:00+00:00
2000479,1000195,2025-05-01T14:22:23+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 478}",2026-08-15T12:00:00+00:00
2000480,1000196,2025-06-07T16:36:45+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 479}",2026-08-15T12:00:00+00:00
2000481,1000196,2025-06-07T16:36:55+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 480}",2026-08-15T12:00:00+00:00
2000482,1000196,2025-06-07T16:38:15+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 481}",2026-08-15T12:00:00+00:00
2000483,1000196,2025-06-07T16:38:30+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 482}",2026-08-15T12:00:00+00:00
2000484,1000197,2026-05-02T17:53:55+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 483}",2026-08-15T12:00:00+00:00
2000485,1000197,2026-05-02T17:53:57+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 484}",2026-08-15T12:00:00+00:00
2000486,1000197,2026-05-02T17:55:14+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 485}",2026-08-15T12:00:00+00:00
2000487,1000198,2025-12-21T06:07:12+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 486}",2026-08-15T12:00:00+00:00
2000488,1000198,2025-12-21T06:08:14+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 487}",2026-08-15T12:00:00+00:00
2000489,1000198,2025-12-21T06:08:50+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 488}",2026-08-15T12:00:00+00:00
2000490,1000198,2025-12-21T06:09:08+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 489}",2026-08-15T12:00:00+00:00
2000491,1000199,2025-09-28T01:17:38+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 490}",2026-08-15T12:00:00+00:00
2000492,1000199,2025-09-28T01:17:46+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 491}",2026-08-15T12:00:00+00:00
2000493,1000199,2025-09-28T01:19:03+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 492}",2026-08-15T12:00:00+00:00
2000494,1000200,2025-05-07T16:27:13+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 493}",2026-08-15T12:00:00+00:00
2000495,1000200,2025-05-07T16:28:06+00:00,product_view,https://northstar.example/product-view,,,"{""synthetic"": true, ""sequence"": 494}",2026-08-15T12:00:00+00:00
2000496,1000200,2025-05-07T16:28:31+00:00,add_to_cart,https://northstar.example/add-to-cart,,,"{""synthetic"": true, ""sequence"": 495}",2026-08-15T12:00:00+00:00
2000497,1000200,2025-05-07T16:28:37+00:00,checkout_start,https://northstar.example/checkout-start,,,"{""synthetic"": true, ""sequence"": 496}",2026-08-15T12:00:00+00:00
2000498,1000201,2026-04-28T02:44:47+00:00,page_view,https://northstar.example/page-view,,,"{""synthetic"": true, ""sequence"": 497}",2026-08-15T12:00:00+00:00
