sales_key,order_item_id,order_id,order_number,order_date_key,customer_key,product_key,store_key,employee_key,promotion_key,channel_key,quantity,gross_sales_amount,discount_amount,net_sales_amount,tax_amount,unit_cost_amount,cost_of_goods_sold,gross_profit_amount,currency_code,load_timestamp_utc,batch_id,source_system
1292745686675778,10000207,9000105,ORD-009000105,20251020,7270340442903482,6327175657987570,1260600486,0,1816417506,1804690732,1,52.9,5.29,47.61,2.38,20.3,20.3,27.31,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6639543441676689,10000208,9000105,ORD-009000105,20251020,7270340442903482,474492826655179,1260600486,0,1816417506,1804690732,2,75.26,3.76,71.5,5.72,22.77,45.54,25.96,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7059197639662872,10000209,9000106,ORD-009000106,20250402,2557867901969331,4604252301016453,61058121,1627569744,1803632588,594711114,1,32.58,1.63,30.95,1.86,17.78,17.78,13.17,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7676157554982303,10000210,9000106,ORD-009000106,20250402,2557867901969331,576097166161434,61058121,1627569744,1803632588,594711114,1,32.24,4.84,27.4,0.0,21.91,21.91,5.49,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1148055854234826,10000211,9000106,ORD-009000106,20250402,2557867901969331,3032648064728305,61058121,1627569744,1803632588,594711114,1,37.57,3.76,33.81,2.03,20.21,20.21,13.6,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1537840615112487,10000212,9000106,ORD-009000106,20250402,2557867901969331,3966191321720857,61058121,1627569744,1803632588,594711114,1,140.14,21.02,119.12,0.0,69.19,69.19,49.93,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2476984453074789,10000213,9000107,ORD-009000107,20251007,8731009255192300,2147509539509020,61058121,0,0,1804690732,1,56.51,0.0,56.51,4.52,35.78,35.78,20.73,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3184067691788668,10000214,9000108,ORD-009000108,20260711,8768151730083005,4549899389918930,304722673,0,0,1804690732,1,48.67,0.0,48.67,3.89,34.72,34.72,13.95,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6025999085847232,10000215,9000109,ORD-009000109,20260707,7184689625878381,7918986721572446,1260600486,0,0,1804690732,1,31.14,0.0,31.14,0.0,16.68,16.68,14.46,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5020977289713688,10000216,9000110,ORD-009000110,20250104,8372406203120246,3966191321720857,304722673,1848488672,0,594711114,1,140.14,0.0,140.14,11.21,69.19,69.19,70.95,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5815027878744828,10000217,9000111,ORD-009000111,20260622,6949575208326163,3966191321720857,478277131,0,1816417506,1804690732,2,280.28,28.03,252.25,0.0,69.19,138.38,113.87,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5206534678655534,10000218,9000111,ORD-009000111,20260622,6949575208326163,4549899389918930,478277131,0,1816417506,1804690732,3,146.01,21.9,124.11,9.93,34.72,104.16,19.95,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
914939357857463,10000219,9000111,ORD-009000111,20260622,6949575208326163,5154982643078032,478277131,0,1816417506,1804690732,1,33.78,1.69,32.09,1.93,21.73,21.73,10.36,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5258090360768657,10000220,9000111,ORD-009000111,20260622,6949575208326163,4164323111342627,478277131,0,1816417506,1804690732,1,72.76,7.28,65.48,3.93,27.25,27.25,38.23,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2390227018393246,10000221,9000112,ORD-009000112,20240330,7313078781324406,6470234594172962,61058121,1627569744,1816417506,594711114,1,36.17,5.43,30.74,1.84,18.38,18.38,12.36,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4269030598025250,10000222,9000113,ORD-009000113,20260219,7500354694182940,5386981819638820,478277131,0,0,1804690732,3,165.42,0.0,165.42,0.0,29.62,88.86,76.56,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6679583997939332,10000223,9000114,ORD-009000114,20250929,7225283174107840,3716282090193685,304722673,0,0,1804690732,1,84.25,0.0,84.25,0.0,32.51,32.51,51.74,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3660892674589028,10000224,9000114,ORD-009000114,20250929,7225283174107840,4164323111342627,304722673,0,0,1804690732,1,72.76,0.0,72.76,4.37,27.25,27.25,45.51,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6401827248688846,10000225,9000115,ORD-009000115,20251018,5479743518798183,5251926197680486,478277131,0,0,1804690732,3,186.18,0.0,186.18,11.17,22.87,68.61,117.57,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
226627630555628,10000226,9000116,ORD-009000116,20260724,4943636095202089,576097166161434,478277131,19658864,1963048718,594711114,1,32.24,3.22,29.02,1.74,21.91,21.91,7.11,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7626003146368932,10000227,9000116,ORD-009000116,20260724,4943636095202089,8143506748174746,478277131,19658864,1963048718,594711114,1,104.78,15.72,89.06,5.34,37.65,37.65,51.41,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7258842673053718,10000228,9000117,ORD-009000117,20240908,1379634014891341,3246278552185507,304722673,1485370282,1803632588,594711114,1,21.47,3.22,18.25,0.91,7.82,7.82,10.43,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2266786358247663,10000229,9000117,ORD-009000117,20240908,1379634014891341,3716282090193685,304722673,1485370282,1803632588,594711114,2,168.5,16.85,151.65,7.58,32.51,65.02,86.63,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6085909235058418,10000230,9000118,ORD-009000118,20250714,408753299559953,4181652019472531,478277131,1576146963,1803632588,594711114,1,54.28,2.71,51.57,2.58,33.16,33.16,18.41,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4078133817108711,10000231,9000119,ORD-009000119,20251009,2557867901969331,576097166161434,304722673,1848488672,0,594711114,1,32.24,0.0,32.24,1.61,21.91,21.91,10.33,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5454138556772043,10000232,9000119,ORD-009000119,20251009,2557867901969331,7664493151913903,304722673,1848488672,0,594711114,1,38.33,0.0,38.33,0.0,17.8,17.8,20.53,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5696245893529165,10000233,9000120,ORD-009000120,20260621,7192464170153370,4604252301016453,478277131,0,1963048718,1804690732,1,32.58,1.63,30.95,1.86,17.78,17.78,13.17,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4924701011909646,10000234,9000121,ORD-009000121,20260528,8768151730083005,7664493151913903,61058121,1324304037,0,594711114,1,38.33,0.0,38.33,0.0,17.8,17.8,20.53,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7993537804515760,10000235,9000121,ORD-009000121,20260528,8768151730083005,576097166161434,61058121,1324304037,0,594711114,1,32.24,0.0,32.24,1.93,21.91,21.91,10.33,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8504027335242537,10000236,9000122,ORD-009000122,20260730,4142859620013041,5251926197680486,172548094,0,1963048718,1804690732,2,124.12,6.21,117.91,5.9,22.87,45.74,72.17,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3905689846582648,10000237,9000123,ORD-009000123,20240531,7092616233756724,4416817951113276,1260600486,0,1963048718,1804690732,1,17.69,2.65,15.04,1.2,11.26,11.26,3.78,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8358342904856019,10000238,9000124,ORD-009000124,20240104,8817168331941856,5251926197680486,478277131,569013073,1816417506,594711114,1,62.06,6.21,55.85,3.35,22.87,22.87,32.98,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7112600222852037,10000239,9000124,ORD-009000124,20240104,8817168331941856,3246278552185507,478277131,569013073,1816417506,594711114,1,21.47,2.15,19.32,1.55,7.82,7.82,11.5,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
743371799678145,10000240,9000125,ORD-009000125,20260511,7516159783968868,4164323111342627,478277131,1576146963,0,594711114,1,72.76,0.0,72.76,4.37,27.25,27.25,45.51,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6138489469018988,10000241,9000125,ORD-009000125,20260511,7516159783968868,8143506748174746,478277131,1576146963,0,594711114,1,104.78,0.0,104.78,8.38,37.65,37.65,67.13,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7261139669538056,10000242,9000126,ORD-009000126,20251222,5046657678793971,2828872884913695,304722673,0,1803632588,1804690732,2,110.68,16.6,94.08,4.7,28.8,57.6,36.48,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
552156381240399,10000243,9000126,ORD-009000126,20251222,5046657678793971,6470234594172962,304722673,0,1803632588,1804690732,2,72.34,10.85,61.49,3.07,18.38,36.76,24.73,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2177174652553769,10000244,9000127,ORD-009000127,20260226,8731009255192300,4129016370106678,1260600486,1572565631,1963048718,594711114,2,36.3,5.44,30.86,0.0,12.81,25.62,5.24,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1730168867559932,10000245,9000127,ORD-009000127,20260226,8731009255192300,6470234594172962,1260600486,1572565631,1963048718,594711114,1,36.17,3.62,32.55,2.6,18.38,18.38,14.17,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7353517334850717,10000246,9000127,ORD-009000127,20260226,8731009255192300,3966191321720857,1260600486,1572565631,1963048718,594711114,1,140.14,14.01,126.13,6.31,69.19,69.19,56.94,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3670557322233297,10000247,9000128,ORD-009000128,20260722,6623635678311631,8691581070912008,61058121,0,1816417506,1804690732,1,75.41,11.31,64.1,5.13,28.66,28.66,35.44,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4992712345787196,10000248,9000128,ORD-009000128,20260722,6623635678311631,2147509539509020,61058121,0,1816417506,1804690732,1,56.51,8.48,48.03,2.4,35.78,35.78,12.25,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6184717071734030,10000249,9000129,ORD-009000129,20260412,7104990232996649,5251926197680486,172548094,0,0,1804690732,3,186.18,0.0,186.18,14.89,22.87,68.61,117.57,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4540492439002832,10000250,9000130,ORD-009000130,20251231,3144616615472082,4129016370106678,304722673,0,1963048718,1804690732,1,18.15,1.81,16.34,0.82,12.81,12.81,3.53,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4610884486677292,10000251,9000130,ORD-009000130,20251231,3144616615472082,3246278552185507,304722673,0,1963048718,1804690732,2,42.94,2.15,40.79,3.26,7.82,15.64,25.15,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7310679876055361,10000252,9000131,ORD-009000131,20250417,8006566455282513,4416817951113276,61058121,0,0,1804690732,1,17.69,0.0,17.69,0.0,11.26,11.26,6.43,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4232597945947894,10000253,9000132,ORD-009000132,20250904,4142859620013041,7664493151913903,1260600486,1570779588,0,594711114,1,38.33,0.0,38.33,3.07,17.8,17.8,20.53,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5671317474800749,10000254,9000132,ORD-009000132,20250904,4142859620013041,3716282090193685,1260600486,1570779588,0,594711114,1,84.25,0.0,84.25,5.05,32.51,32.51,51.74,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1666381043075710,10000255,9000133,ORD-009000133,20260620,2409169931534460,3246278552185507,172548094,622601068,0,594711114,1,21.47,0.0,21.47,1.07,7.82,7.82,13.65,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8764623532586029,10000256,9000133,ORD-009000133,20260620,2409169931534460,2233084524616562,172548094,622601068,0,594711114,1,27.97,0.0,27.97,2.24,16.93,16.93,11.04,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1838320027171917,10000257,9000133,ORD-009000133,20260620,2409169931534460,4604252301016453,172548094,622601068,0,594711114,3,97.74,0.0,97.74,5.86,17.78,53.34,44.4,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4300635269785128,10000258,9000134,ORD-009000134,20260131,8417110578117605,7409741828878356,172548094,238228206,1816417506,594711114,1,50.46,2.52,47.94,2.88,27.74,27.74,20.2,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8088489120375009,10000259,9000135,ORD-009000135,20250803,2757805831335922,576097166161434,172548094,570015635,0,594711114,1,32.24,0.0,32.24,1.61,21.91,21.91,10.33,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7885975893438689,10000260,9000135,ORD-009000135,20250803,2757805831335922,4549899389918930,172548094,570015635,0,594711114,1,48.67,0.0,48.67,2.43,34.72,34.72,13.95,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4432562060881866,10000261,9000136,ORD-009000136,20240606,7313078781324406,5386981819638820,478277131,0,1803632588,1804690732,1,55.14,5.51,49.63,0.0,29.62,29.62,20.01,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4997857380917514,10000262,9000137,ORD-009000137,20250519,4142859620013041,8143506748174746,304722673,0,1803632588,1804690732,2,209.56,31.43,178.13,10.69,37.65,75.3,102.83,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6816916954344579,10000263,9000137,ORD-009000137,20250519,4142859620013041,5386981819638820,304722673,0,1803632588,1804690732,1,55.14,5.51,49.63,2.98,29.62,29.62,20.01,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
663659223627965,10000264,9000137,ORD-009000137,20250519,4142859620013041,4549899389918930,304722673,0,1803632588,1804690732,2,97.34,9.73,87.61,4.38,34.72,69.44,18.17,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5896815394482980,10000265,9000137,ORD-009000137,20250519,4142859620013041,7409741828878356,304722673,0,1803632588,1804690732,1,50.46,5.05,45.41,0.0,27.74,27.74,17.67,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
475057393687804,10000266,9000137,ORD-009000137,20250519,4142859620013041,2233084524616562,304722673,0,1803632588,1804690732,2,55.94,2.8,53.14,3.19,16.93,33.86,19.28,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4389828853389406,10000267,9000138,ORD-009000138,20250314,11115131758355,5386981819638820,478277131,0,0,1804690732,1,55.14,0.0,55.14,3.31,29.62,29.62,25.52,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8308122180648942,10000268,9000138,ORD-009000138,20250314,11115131758355,7409741828878356,478277131,0,0,1804690732,2,100.92,0.0,100.92,5.05,27.74,55.48,45.44,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4798678459224082,10000269,9000139,ORD-009000139,20251126,7225283174107840,5154982643078032,1260600486,253917679,0,594711114,3,101.34,0.0,101.34,5.07,21.73,65.19,36.15,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8028149157964207,10000270,9000140,ORD-009000140,20251111,6949575208326163,4416817951113276,172548094,570015635,0,594711114,1,17.69,0.0,17.69,1.42,11.26,11.26,6.43,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2794828050020776,10000271,9000141,ORD-009000141,20260323,7843084264826599,8143506748174746,1260600486,1572565631,1816417506,594711114,1,104.78,15.72,89.06,0.0,37.65,37.65,51.41,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4001459833649229,10000272,9000141,ORD-009000141,20260323,7843084264826599,3032648064728305,1260600486,1572565631,1816417506,594711114,4,150.28,22.54,127.74,0.0,20.21,80.84,46.9,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7660297074818542,10000273,9000142,ORD-009000142,20250119,7516159783968868,5154982643078032,61058121,1730939917,1803632588,594711114,2,67.56,6.76,60.8,0.0,21.73,43.46,17.34,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1703727388545010,10000274,9000143,ORD-009000143,20260107,4943636095202089,6470234594172962,304722673,1848488672,0,594711114,1,36.17,0.0,36.17,2.17,18.38,18.38,17.79,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5719363417181412,10000275,9000143,ORD-009000143,20260107,4943636095202089,3966191321720857,304722673,1848488672,0,594711114,2,280.28,0.0,280.28,0.0,69.19,138.38,141.9,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7866856045183275,10000276,9000143,ORD-009000143,20260107,4943636095202089,4549899389918930,304722673,1848488672,0,594711114,1,48.67,0.0,48.67,2.43,34.72,34.72,13.95,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1077935333746193,10000277,9000144,ORD-009000144,20260715,2078354742369138,5154982643078032,61058121,0,1963048718,1804690732,2,67.56,10.13,57.43,3.45,21.73,43.46,13.97,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3854448417043117,10000278,9000144,ORD-009000144,20260715,2078354742369138,7664493151913903,61058121,0,1963048718,1804690732,3,114.99,5.75,109.24,8.74,17.8,53.4,55.84,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
593347811166395,10000279,9000144,ORD-009000144,20260715,2078354742369138,5251926197680486,61058121,0,1963048718,1804690732,2,124.12,18.62,105.5,5.28,22.87,45.74,59.76,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1674324859219048,10000280,9000145,ORD-009000145,20260503,5479743518798183,4129016370106678,172548094,570015635,1963048718,594711114,3,54.45,2.72,51.73,4.14,12.81,38.43,13.3,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7910612781784075,10000281,9000145,ORD-009000145,20260503,5479743518798183,6861065333208789,172548094,570015635,1963048718,594711114,1,31.3,1.57,29.73,1.78,15.29,15.29,14.44,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2247758658245295,10000282,9000145,ORD-009000145,20260503,5479743518798183,3966191321720857,172548094,570015635,1963048718,594711114,1,140.14,14.01,126.13,10.09,69.19,69.19,56.94,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2422280862322292,10000283,9000145,ORD-009000145,20260503,5479743518798183,7918986721572446,172548094,570015635,1963048718,594711114,1,31.14,4.67,26.47,1.59,16.68,16.68,9.79,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8742005304796938,10000284,9000146,ORD-009000146,20250704,7500354694182940,6470234594172962,1260600486,1570779588,1816417506,594711114,1,36.17,1.81,34.36,1.72,18.38,18.38,15.98,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8856255932266507,10000285,9000146,ORD-009000146,20250704,7500354694182940,7613645851540336,1260600486,1570779588,1816417506,594711114,3,284.88,14.24,270.64,0.0,36.23,108.69,161.95,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7349321370417831,10000286,9000146,ORD-009000146,20250704,7500354694182940,4549899389918930,1260600486,1570779588,1816417506,594711114,1,48.67,7.3,41.37,2.48,34.72,34.72,6.65,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5697536866881813,10000287,9000146,ORD-009000146,20250704,7500354694182940,3246278552185507,1260600486,1570779588,1816417506,594711114,1,21.47,2.15,19.32,0.97,7.82,7.82,11.5,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3098889523746684,10000288,9000147,ORD-009000147,20240721,3229332174784763,7918986721572446,61058121,1730939917,0,594711114,1,31.14,0.0,31.14,1.87,16.68,16.68,14.46,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
4429367864907012,10000289,9000147,ORD-009000147,20240721,3229332174784763,7613645851540336,61058121,1730939917,0,594711114,1,94.96,0.0,94.96,7.6,36.23,36.23,58.73,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5332955288096464,10000290,9000147,ORD-009000147,20240721,3229332174784763,4416817951113276,61058121,1730939917,0,594711114,1,17.69,0.0,17.69,1.06,11.26,11.26,6.43,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1530969683974938,10000291,9000148,ORD-009000148,20241206,2818642453153213,4181652019472531,304722673,765552334,1803632588,594711114,2,108.56,10.86,97.7,0.0,33.16,66.32,31.38,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8663927575240410,10000292,9000149,ORD-009000149,20260730,4825638724253484,2147509539509020,478277131,1576146963,0,594711114,1,56.51,0.0,56.51,0.0,35.78,35.78,20.73,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6373394937068603,10000293,9000150,ORD-009000150,20250129,3478244574355769,4129016370106678,172548094,0,0,1804690732,1,18.15,0.0,18.15,0.0,12.81,12.81,5.34,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1073206143155790,10000294,9000151,ORD-009000151,20251027,2557867901969331,3716282090193685,1260600486,0,1803632588,1804690732,1,84.25,8.43,75.82,6.07,32.51,32.51,43.31,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2894252610506407,10000295,9000151,ORD-009000151,20251027,2557867901969331,4416817951113276,1260600486,0,1803632588,1804690732,1,17.69,0.88,16.81,1.01,11.26,11.26,5.55,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6443217341354094,10000296,9000152,ORD-009000152,20260527,2808670043422653,474492826655179,478277131,19658864,0,594711114,1,37.63,0.0,37.63,3.01,22.77,22.77,14.86,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8249453225503803,10000297,9000152,ORD-009000152,20260527,2808670043422653,386796752073287,478277131,19658864,0,594711114,2,270.92,0.0,270.92,21.67,58.61,117.22,153.7,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
3155564251621112,10000298,9000152,ORD-009000152,20260527,2808670043422653,2233084524616562,478277131,19658864,0,594711114,2,55.94,0.0,55.94,2.8,16.93,33.86,22.08,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
8206452469310235,10000299,9000153,ORD-009000153,20250514,3181997951349274,386796752073287,478277131,0,0,1804690732,2,270.92,0.0,270.92,13.55,58.61,117.22,153.7,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
6807656629111533,10000300,9000153,ORD-009000153,20250514,3181997951349274,8691581070912008,478277131,0,0,1804690732,1,75.41,0.0,75.41,3.77,28.66,28.66,46.75,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
5142824556423122,10000301,9000154,ORD-009000154,20260414,2804663144207255,8691581070912008,478277131,1576146963,0,594711114,1,75.41,0.0,75.41,4.52,28.66,28.66,46.75,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2349001613226375,10000302,9000155,ORD-009000155,20260209,2757805831335922,5386981819638820,172548094,0,1963048718,1804690732,1,55.14,5.51,49.63,2.98,29.62,29.62,20.01,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2953552530655787,10000303,9000156,ORD-009000156,20260101,7192464170153370,5154982643078032,61058121,0,0,1804690732,2,67.56,0.0,67.56,0.0,21.73,43.46,24.1,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
252885219312542,10000304,9000156,ORD-009000156,20260101,7192464170153370,5251926197680486,61058121,0,0,1804690732,1,62.06,0.0,62.06,4.96,22.87,22.87,39.19,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
2102359622200509,10000305,9000156,ORD-009000156,20260101,7192464170153370,4416817951113276,61058121,0,0,1804690732,1,17.69,0.0,17.69,1.42,11.26,11.26,6.43,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
190455003821722,10000306,9000157,ORD-009000157,20260724,7192464170153370,2147509539509020,172548094,570015635,1816417506,594711114,1,56.51,2.83,53.68,3.22,35.78,35.78,17.9,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
1740902299450252,10000307,9000157,ORD-009000157,20260724,7192464170153370,8143506748174746,172548094,570015635,1816417506,594711114,2,209.56,20.96,188.6,0.0,37.65,75.3,113.3,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
7677825551357649,10000308,9000157,ORD-009000157,20260724,7192464170153370,4164323111342627,172548094,570015635,1816417506,594711114,1,72.76,7.28,65.48,3.93,27.25,27.25,38.23,USD,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,CONFORMED
