date_key,full_date,day_number,day_name,week_number,month_number,month_name,quarter_number,calendar_year,is_weekend,load_timestamp_utc,batch_id,source_system
20241112,2024-11-12,12,Tuesday,46,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241113,2024-11-13,13,Wednesday,46,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241114,2024-11-14,14,Thursday,46,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241115,2024-11-15,15,Friday,46,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241116,2024-11-16,16,Saturday,46,11,November,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241117,2024-11-17,17,Sunday,46,11,November,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241118,2024-11-18,18,Monday,47,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241119,2024-11-19,19,Tuesday,47,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241120,2024-11-20,20,Wednesday,47,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241121,2024-11-21,21,Thursday,47,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241122,2024-11-22,22,Friday,47,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241123,2024-11-23,23,Saturday,47,11,November,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241124,2024-11-24,24,Sunday,47,11,November,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241125,2024-11-25,25,Monday,48,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241126,2024-11-26,26,Tuesday,48,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241127,2024-11-27,27,Wednesday,48,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241128,2024-11-28,28,Thursday,48,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241129,2024-11-29,29,Friday,48,11,November,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241130,2024-11-30,30,Saturday,48,11,November,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241201,2024-12-01,1,Sunday,48,12,December,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241202,2024-12-02,2,Monday,49,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241203,2024-12-03,3,Tuesday,49,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241204,2024-12-04,4,Wednesday,49,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241205,2024-12-05,5,Thursday,49,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241206,2024-12-06,6,Friday,49,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241207,2024-12-07,7,Saturday,49,12,December,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241208,2024-12-08,8,Sunday,49,12,December,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241209,2024-12-09,9,Monday,50,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241210,2024-12-10,10,Tuesday,50,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241211,2024-12-11,11,Wednesday,50,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241212,2024-12-12,12,Thursday,50,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241213,2024-12-13,13,Friday,50,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241214,2024-12-14,14,Saturday,50,12,December,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241215,2024-12-15,15,Sunday,50,12,December,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241216,2024-12-16,16,Monday,51,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241217,2024-12-17,17,Tuesday,51,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241218,2024-12-18,18,Wednesday,51,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241219,2024-12-19,19,Thursday,51,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241220,2024-12-20,20,Friday,51,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241221,2024-12-21,21,Saturday,51,12,December,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241222,2024-12-22,22,Sunday,51,12,December,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241223,2024-12-23,23,Monday,52,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241224,2024-12-24,24,Tuesday,52,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241225,2024-12-25,25,Wednesday,52,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241226,2024-12-26,26,Thursday,52,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241227,2024-12-27,27,Friday,52,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241228,2024-12-28,28,Saturday,52,12,December,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241229,2024-12-29,29,Sunday,52,12,December,4,2024,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241230,2024-12-30,30,Monday,1,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20241231,2024-12-31,31,Tuesday,1,12,December,4,2024,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250101,2025-01-01,1,Wednesday,1,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250102,2025-01-02,2,Thursday,1,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250103,2025-01-03,3,Friday,1,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250104,2025-01-04,4,Saturday,1,1,January,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250105,2025-01-05,5,Sunday,1,1,January,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250106,2025-01-06,6,Monday,2,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250107,2025-01-07,7,Tuesday,2,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250108,2025-01-08,8,Wednesday,2,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250109,2025-01-09,9,Thursday,2,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250110,2025-01-10,10,Friday,2,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250111,2025-01-11,11,Saturday,2,1,January,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250112,2025-01-12,12,Sunday,2,1,January,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250113,2025-01-13,13,Monday,3,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250114,2025-01-14,14,Tuesday,3,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250115,2025-01-15,15,Wednesday,3,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250116,2025-01-16,16,Thursday,3,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250117,2025-01-17,17,Friday,3,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250118,2025-01-18,18,Saturday,3,1,January,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250119,2025-01-19,19,Sunday,3,1,January,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250120,2025-01-20,20,Monday,4,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250121,2025-01-21,21,Tuesday,4,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250122,2025-01-22,22,Wednesday,4,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250123,2025-01-23,23,Thursday,4,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250124,2025-01-24,24,Friday,4,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250125,2025-01-25,25,Saturday,4,1,January,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250126,2025-01-26,26,Sunday,4,1,January,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250127,2025-01-27,27,Monday,5,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250128,2025-01-28,28,Tuesday,5,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250129,2025-01-29,29,Wednesday,5,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250130,2025-01-30,30,Thursday,5,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250131,2025-01-31,31,Friday,5,1,January,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250201,2025-02-01,1,Saturday,5,2,February,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250202,2025-02-02,2,Sunday,5,2,February,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250203,2025-02-03,3,Monday,6,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250204,2025-02-04,4,Tuesday,6,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250205,2025-02-05,5,Wednesday,6,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250206,2025-02-06,6,Thursday,6,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250207,2025-02-07,7,Friday,6,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250208,2025-02-08,8,Saturday,6,2,February,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250209,2025-02-09,9,Sunday,6,2,February,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250210,2025-02-10,10,Monday,7,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250211,2025-02-11,11,Tuesday,7,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250212,2025-02-12,12,Wednesday,7,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250213,2025-02-13,13,Thursday,7,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250214,2025-02-14,14,Friday,7,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250215,2025-02-15,15,Saturday,7,2,February,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250216,2025-02-16,16,Sunday,7,2,February,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250217,2025-02-17,17,Monday,8,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250218,2025-02-18,18,Tuesday,8,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250219,2025-02-19,19,Wednesday,8,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250220,2025-02-20,20,Thursday,8,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250221,2025-02-21,21,Friday,8,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250222,2025-02-22,22,Saturday,8,2,February,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250223,2025-02-23,23,Sunday,8,2,February,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250224,2025-02-24,24,Monday,9,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250225,2025-02-25,25,Tuesday,9,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250226,2025-02-26,26,Wednesday,9,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250227,2025-02-27,27,Thursday,9,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250228,2025-02-28,28,Friday,9,2,February,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250301,2025-03-01,1,Saturday,9,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250302,2025-03-02,2,Sunday,9,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250303,2025-03-03,3,Monday,10,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250304,2025-03-04,4,Tuesday,10,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250305,2025-03-05,5,Wednesday,10,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250306,2025-03-06,6,Thursday,10,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250307,2025-03-07,7,Friday,10,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250308,2025-03-08,8,Saturday,10,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250309,2025-03-09,9,Sunday,10,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250310,2025-03-10,10,Monday,11,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250311,2025-03-11,11,Tuesday,11,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250312,2025-03-12,12,Wednesday,11,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250313,2025-03-13,13,Thursday,11,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250314,2025-03-14,14,Friday,11,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250315,2025-03-15,15,Saturday,11,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250316,2025-03-16,16,Sunday,11,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250317,2025-03-17,17,Monday,12,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250318,2025-03-18,18,Tuesday,12,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250319,2025-03-19,19,Wednesday,12,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250320,2025-03-20,20,Thursday,12,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250321,2025-03-21,21,Friday,12,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250322,2025-03-22,22,Saturday,12,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250323,2025-03-23,23,Sunday,12,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250324,2025-03-24,24,Monday,13,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250325,2025-03-25,25,Tuesday,13,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250326,2025-03-26,26,Wednesday,13,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250327,2025-03-27,27,Thursday,13,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250328,2025-03-28,28,Friday,13,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250329,2025-03-29,29,Saturday,13,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250330,2025-03-30,30,Sunday,13,3,March,1,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250331,2025-03-31,31,Monday,14,3,March,1,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250401,2025-04-01,1,Tuesday,14,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250402,2025-04-02,2,Wednesday,14,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250403,2025-04-03,3,Thursday,14,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250404,2025-04-04,4,Friday,14,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250405,2025-04-05,5,Saturday,14,4,April,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250406,2025-04-06,6,Sunday,14,4,April,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250407,2025-04-07,7,Monday,15,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250408,2025-04-08,8,Tuesday,15,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250409,2025-04-09,9,Wednesday,15,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250410,2025-04-10,10,Thursday,15,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250411,2025-04-11,11,Friday,15,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250412,2025-04-12,12,Saturday,15,4,April,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250413,2025-04-13,13,Sunday,15,4,April,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250414,2025-04-14,14,Monday,16,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250415,2025-04-15,15,Tuesday,16,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250416,2025-04-16,16,Wednesday,16,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250417,2025-04-17,17,Thursday,16,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250418,2025-04-18,18,Friday,16,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250419,2025-04-19,19,Saturday,16,4,April,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250420,2025-04-20,20,Sunday,16,4,April,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250421,2025-04-21,21,Monday,17,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250422,2025-04-22,22,Tuesday,17,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250423,2025-04-23,23,Wednesday,17,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250424,2025-04-24,24,Thursday,17,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250425,2025-04-25,25,Friday,17,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250426,2025-04-26,26,Saturday,17,4,April,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250427,2025-04-27,27,Sunday,17,4,April,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250428,2025-04-28,28,Monday,18,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250429,2025-04-29,29,Tuesday,18,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250430,2025-04-30,30,Wednesday,18,4,April,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250501,2025-05-01,1,Thursday,18,5,May,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250502,2025-05-02,2,Friday,18,5,May,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250503,2025-05-03,3,Saturday,18,5,May,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250504,2025-05-04,4,Sunday,18,5,May,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250505,2025-05-05,5,Monday,19,5,May,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250506,2025-05-06,6,Tuesday,19,5,May,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250507,2025-05-07,7,Wednesday,19,5,May,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250508,2025-05-08,8,Thursday,19,5,May,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250509,2025-05-09,9,Friday,19,5,May,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250510,2025-05-10,10,Saturday,19,5,May,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250511,2025-05-11,11,Sunday,19,5,May,2,2025,True,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250512,2025-05-12,12,Monday,20,5,May,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
20250513,2025-05-13,13,Tuesday,20,5,May,2,2025,False,2026-08-15T12:00:00+00:00,GEN-20260815T120000Z-bcb100dcba34,GENERATED
